essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6
7032,3,"The setting can affect a cyclist in many ways, if it were hot out, he would be thirsty and sweaty. If there were hills the cyclist would be tired as well as thirsty. The cyclist although thirsty and tired is determined to get through and find a town. The cyclist saidî I began breaking the ride down into distances I could see on the horizon, telling myself that if I could make it that far, Iíd be fine,î By saying this, he knows that he can make it that far as well as determined to do so. With the terrain causing even more trouble for him, would make it more difficult, but he knows that he must overcome his challenging activity but he still keeps a strong spirit with that, he can do just about anything because he has the encouragement he needs.",2,2,,2,,,,,,,,,,,,,,,,,,,,
4496,2,"There are many different kinds of books in the library. Not all of them are for the eyes of every person out there. I think that libraries should censor the books, movies, and magazines so that either they are in a certain room where only adults can see or get them, or they are not in the library at all. The books in the libraries can have some very obseen items in them that young children should not be able to see.     I have been to the library many times, whether it be by myself or with others. I know what is out there and some of the books or movies are not always kid rated. I would like to someday beable to take my own child into the library knowing that what they are going to see is okay for their eyes.      Magazines are always talking about new relationships or this person is having a baby or anything along those lines, and I don't want my child seeing that. The library I usually go to has the magazines out where everyone can view them and I don't want this for my son or daughter who is of a young age. I think a parent should be able to take their children into a library knowing that when their child runs up to them with a book, it will be something that they are aloud to read or get and not something that an adult would read.      Libraries could always make a seperate room for books and movies that are not always for children. Such as the rated @CAPS1 movies or books that are inappropriate for young children. That way when a little kid is running around looking for a new book to read, they can't see or pick up these books or movies. I don't know about the other adults or parents out there, but I sure don't want my little kid walking around talking about an inappropriate book or movie they saw at the library.     Since libraries have many different kinds of magazines, books, and movies, it is not always a safe place to just let your child roam around. Libraries could always make a seperate room for items like this. For the books that are for older @ORGANIZATION1, movies that are rated @CAPS1, or magazines such as @ORGANIZATION1. I think that if libraries did this, parents would be much more at ease to taking their children and letting them run around and look for new and interesting books to read or movies to watch",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,
14865,6,"There were many reasons why architects had problems allowing dirigibles to dock on the empire State building. One of the problems was that most dirigibles were @NUM1 ft long and it would be to much. There Would only be a single cable tether and it would add stress to the buildings frame. The entire Steel frame would have to be modified and strengthened which would cost over sixty thousand dollars.The greatest reason why the mooring mast would never fullfill its purpose is safety. Most dirigibles from the United States used hydrogen rather than helium, and hydrogen is highly flammable. The greatest obsticale to the successful use of the mooring was nature itself. The winds on the top of the buildings were constantly shifting due to the violent air currents. Even if the dirigible were tethered to the mooring mast the back of the Ship would swivel around. They are meant to land on open playing feilds but using these at the empire state building Where they would be dangling high above pedestrians was not safe",3,3,,3,,,,,,,,,,,,,,,,,,,,
13285,5,"In this memoir Home: The Blueprints of Our Lives @CAPS2 Narciso Rodriguez, the mood of the story really translates the way the reader is reading it. As Narciso live in this small house it becomes his whole life. And his life revoles around his family. ""I will never forget how my parent turned this simple house into a home."" (@CAPS1 @NUM1) @CAPS2 this simple hous it changed his whole life. As @CAPS3 grew up many of his blood relations were not near where they lived but his neighbor were like his family. ""Growing up in this environment instilled in me a great sense that 'family' had nothing to do with being a blood relative."" (@CAPS1 @NUM2) @CAPS3 figured that people close to him was his family. The unique tradition of daily routines his family did really becam a part of his life. ""Passionate Cuban music (which I adore to this day) filled the air, mixing with the aromas of the kitchen."" (@CAPS1 @NUM3) these little things like music or the smell from the kitchen had a memorable impact on his life. In conclusion, the mood created in this memoir was created @CAPS2 these tradishon of his family",4,3,,4,,,,,,,,,,,,,,,,,,,,
3858,2,"The @CAPS1 Materials     Have you ever came acroos a book that you thought was really good, but knew it might show certain offense to someone you know. My censorship on materials that show offense in libraries is they should not be taking off the shelves. People should have ther own choice of books, and who has the right to tell someone what they should read. My opinion is that materials that @MONTH1 be offensive to certain individuals should not be taking off the shelf, but put in a certain section that says adult material such as books, music, movies,etc..     I myself have experienced not being able to get a certain movie because of my age. The book was called @CAPS2 @PERSON1, but it was just full of action/adventure.This was very unfair in my eyes, just because I was young I couldnt check out a certain movie. This was experience that I been through, which lead me to my opinion that materials that might show certain offenseto someone should not be removed.      Another reason that the materials should stay on the shelf is because many people like different things. No one is going to have the same interest all the time. So by takiny materials away is just helping one person, but hurting many by taking somethimg they @MONTH1 be interested in. I can understand that people have been through things, and might not be happy that offensive materials are around. Then again I think all materials are not the same they can get the materials they enjoy, and leave the other materials up to other people to choose from.     In conclusion I believe that the materials that show offense to certain people should stay. The reason being is because by the material that might show offense to an individual, might just be very interesting to another person. This a saying I heard before from the ebony magazine ,'another person junk @MONTH1 be someone else treasure' which I believe is a good saying for this topic",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
875,1,"Dear @ORGANIZATION1, The use of computer benefits society due to the possitive affect on people. Such as good hand-eye coordination, ability to learn about far away places and people as well as being able to talk online with family and friends. Did you know that teenagers who use computers often when compared to those who don't, have increased test scores? This is because they are able to look so definitions faster, research and learn about anything they need at their fingertips. Furthermore, families and friends that live across the country are able to keep in touch due to email, video chats and facebook. It is fascinating to realize that use of the computer can increase your hand eye coordination. You are probably wandering how this is and think that I am insane but there are legitimate reasons. Since I play basketball, volleyball and softball, hand eye coordination is extremely important. One cold, wintery @DATE1 @TIME1. I was working on a long history paper and @CAPS1 essay, which meant countless hours on the computer typing. At five o'clock off I went to my basketball grow, @CAPS2 the best game of my life was playerl. Then, a week later, we had another game but this time I went straight from church. Consequently, I did not play as well; missed a lot of passes and shots. This proved to me that things use of computers, my hand-eye coordination improved. Can you imagine being able to learn about people in faraway places, their cultures, ethicities and relgion? Well now this is more than possible through the advances in technology. In history, we were doing research on the world hunger crisis in our allied countries. Through the knowledge of this hunger, I was able to start a fundraiser at my church. @PERSON1; @CAPS2 teenagers like myself do not eat for @NUM1 hours. Research has proven that @NUM2 children in countries of africa die a day from malnurutousment. Now that this has been brought to my attention, I am going to work four hours a day to give these innocent children even a portion of what I consume. Thus through the use of computers I was able to learn about the pain those children suffer and now it's my . Do you have family that's across the country that you are rarely able to see? My aunt and uncle live in @LOCATION3 and they were just blessed with a beautiful baby boy, @LOCATION4. Since we are only graced with their presenced about once a year we begin to miss them. But now through skype, email and facebook, we are able to stay updated on the success and growth of @LOCATION4 as well as @CAPS2 they have recently traveled to. Also @PERCENT1 as the teenage population in the @CAPS3.S spend at least four hours a day @CAPS4, tweeting or using facebook to stay in touch with their friends. Recently, I have moved from @LOCATION2 to @LOCATION1 and staying in contact with my fr iends there is extremely important to me. Those are the people that I grew up with and have known since birth. The use of computers has allowed me to stay in contact with distant friends and relatives. To conclude, due to improved hand-eye coordination, ability to learn about far away places and people as well as being able to communicate online, with other people the use of computers benefits society. Through the internet, people can learn about @LOCATION2 places to travel bike and exercise while enjoying nature. Furthermore, when family and friends want to spend time together, they need to plan the logistics of it and without email and being online this becomes nearly impossible. I appreciate you taking the time to read this and hopefully you will take my opinion into consideration when debating over the topic of computer.",5,6,,11,,,,,,,,,,,,,,,,,,,,
13205,5,"The mood of the story is comfort. When the author describe his home and how everyone was welcome it made me feel as if those people were in a comfortable, safe, and loving enviornment. When you turn a house into a home you feel comfortable in it because you have many comforting and loving memories in it. The author said that many people came to his house to eat Cuban food.",2,2,,2,,,,,,,,,,,,,,,,,,,,
15558,6,"The builders of the @CAPS1 state building faced many problems in attempting to allow dirigables to dock there. Their first problem was that it would add lots of stress to the building. This means if they had a dirigible tied up to the building in the wind it would put weigh on the building or pull it around. ""Nature was their greatest obstacle"" and it was very unsafe to have something like that hanging over the crowded streets of New York. In an atemp to make the building stronger the builders had to spend over ""sixty thousand dollars"" on the improvement of the skeleton or frame. There were also laws in place that did not allow large aircraft to fly low over a crowded city. This tells us that even if they did build the mast it would be illegal for the dirigibles to land there. There were many problems and the landing of a dirigible on the empire state building never happened.",3,3,,3,,,,,,,,,,,,,,,,,,,,
8968,4,The author's conclusion to the story shows how Saeng interpreted the experience of that day. She uses a spring time setting to show when her confidence in herself is reborn. Seeing her hibiscus bud in the spring will giver herself and newfound integrity to go try that driving test again.,1,2,,2,,,,,,,,,,,,,,,,,,,,
21219,8,"                  Laughter I have many friends. My friends and I are always doing silly things to have a good time, and pass the time. We are laughing all the time. There is not one day where we are together and we do not laugh. My friends and I believe that laughter is an essential element of life. One, blazing, @DATE1 day my friends, @PERSON2, @LOCATION3, @PERSON1, @LOCATION1, and @PERSON3 , all came over to my house. We were all bored, and hot, so we wanted to decide on something exciting to do. @LOCATION3 said, ""@CAPS1 don't we go swimming you guy's?"" We all agreed. My friends and I could not agree on where to go swimming though. We couldn't go to the pool near my house, because it was to crowded. We also, could not go to the lake, because it was too far, and we had no way to get there. My mother was working, so she could not give us a ride. @CAPS6 then said, ""I know you guy's! @CAPS1 don't we just have a water balloon fight right here at @CAPS2's house?"" We all responded, ""@CAPS3 let's do it!"" A little after, the @CAPS4 went to the store nearest by, which was @ORGANIZATION1, to buy water balloons, and water guns. Once they got back, they started filling them up right away. While us ladies changed into our bathing suits. After, we all decided on who was going to be on what team. The first team was @PERSON2, @PERSON3, and @LOCATION1. The second team, and the best team, was @LOCATION3, @PERSON1, and I. Both teams were all ready to go. Each team had buckets full of water balloons, and water guns. The teams were on different sides of my mom's green suburban. We were going to start throwing water balloons at the count of three, but the opposite team cheated and threw a water balloon before. Oh, but they did not realize that we had the hose on our side. @PERSON4 chased @PERSON1 across the yard. She caught up to her and soaked her with her water gun, but @PERSON1 threw a huge water balloon at her. It exploded right on her face. We all started laughing. Then, @PERSON2 and I started throwing water balloons at each other. We ran out, so we started using our water guns. Those too eventually ran out. @PERSON2 was all out of resources. I grabbed the hose, and I turned it up to full power. @PERSON2 tried to run but he slipped and fell. I completely hosed him down. My team had won the first @CAPS5. It was time for @CAPS5 two now. We had filled up more water balloons, refilled our water guns, and gone to our sides. We all counted, ""One! Two! Three!"" @CAPS5 two had started. @LOCATION3 started chasing @PERSON3. They went around the suburban at least five times before he caught up to her. He caught up to her on the grass. The grass was really slippery from when I got @CAPS6 wet, so they slipped, and fell down. @PERSON3 slipped first, but she took @LOCATION3 down with her when she was trying to get back up. We all started throwing water balloons at them, which made it harder for them to get up. @PERSON3 managed to get up she went on the side where her team was. They started throwing everything they had at us. They soaked us up. We had lost the second @CAPS5. Now it was time for the final @CAPS5. The @CAPS5 that decided who won, and who lost. We filled up double the water balloons, and double the water guns. No one got the hose that time. We thought it was not fair. Both teams lined up on different sides of my front yard. My team was on the right side, and the opposite team was on the left side. We were against who ever was lined up in front of us. I threw the first water balloon at @LOCATION1. Then @LOCATION3 threw at @PERSON2, and after @PERSON3 at @LOCATION2. Who ever moved out of line lost. @PERSON1 was the first to lose. @PERSON3 had thrown a big water balloon at her that knocked her out of line. We moved a step closer. It was now three against two. @LOCATION3 then water gunned @CAPS6 down. We walked another step closer. @PERSON4 and I were going back and forth at each other, but @PERSON4 had no more water balloons after a while and her water gun was empty so I beat her. We moved another step closer. @LOCATION3, and I easily soaked @PERSON3 down. My team had had won! We all cheered, then went back inside to dry off, and have some ice cream to celebrate my teams success. That day we proved that anyone can have a great time with some good friends, imagination, and a lot of laughter. I believe that everyone should laugh on regular basis. There is no need for sadness of anger in life.",20,20,,40,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,
17930,7,I remember the time I was patient with my parents. It started when I saw this game I wanted at the store. Kindly I asked my dad to get it for so he said he would get it for on the following weekend. So I had to be patient and wait for the weekend to come. I was so excited about getting the new game that I mentioned it a lot not remembering my dad telling me not to tell my mom. Well the weekend finally came and when I asked my dad was he ready to go he said no. When I asked my dad why not he said it was because I didnít keep my mouth shut so my mom didnít want me to have it at the moment. Now I was angry of course because my mom always says nor has something to say to my dad and me when I get a game. Just then my dad walked in the room and said maybe tomorrow that so happened to be @DATE1 he said. I could borrow money from my grandma and get it then. Thatís exactly what I did and I got my game. Later my dad gave her back her money and we were all happy. The point is that it took a lot patience to get my reward.,9,12,,21,,,2.0,2.0,2.0,3.0,,,3.0,3.0,3.0,3.0,,,,,,,,
16347,6,The Empire State Building faced in attempting to build the highest Building in New york Because they wanted to be so big and they have been working on it for so menny years.,0,0,,0,,,,,,,,,,,,,,,,,,,,
10012,4,"The author ends the story by saying ìwhen they come back, Saeng vowed silently to herself, in the spring, when the snow melts and the geese return and this hibiscus is budding, then I will take the test again.î she chooses to end like this to show the change of the mood throughout the story. When she gets home her mother ìnoticed the tear staie on her daughterís cheeks and her puffy eyes.î Saeng felt sad and out of place in the beginning of the story but by the end she felt happy and optimistic. ",2,1,,2,,,,,,,,,,,,,,,,,,,,
6581,3,"The features of the setting affect the cyclist because the cyclist is tired and thirsty already. The features include a desert like setting of California, it is extremely hot, there are no signs of civilization in sight, and the roads are like hills that always were throughout the desert. On top of those facts the cyclist is dehydrating because his water suposely has diminished. ",1,1,,1,,,,,,,,,,,,,,,,,,,,
11983,5,"He gives a mood of friendliness and happy memories. He tries to make the reader feel the happy feelings he felt, so that people would understand how he feels and tried to relate to it. Childhood memories are supposed to give those feelings to the reader.",1,1,,1,,,,,,,,,,,,,,,,,,,,
1365,1,"Dear Newspaper, I think that when kids or even adults get computers, then they would not use it for good causes. When people get computers they spend more time inside and on them. They need to get outside get some exercise. Even little things like, if your going to your friends house, then take a jog there instead of your bike. When people spend more time on their computers than talking to your freinds, then they will be low on socializing and, after awile won't know how to communicate with people. All they would have to do is set a time limit on their computer and only use it for work otherwise. Computers could also be used for good things. If you have a project for school and need to type it up on the computer or find pictures on the internet then the computer would be a good resource. If you have a job for working with computers or fixing computers, then you would spend a lot of time on your computer. It also lets you interact with people on the othe side of the world. You can also learn about interesting facts or places. Computers could also be used for bad reasons. When people use it they could just use it to play this cool new video game they got. This can lead them into getting obese. They can also use it for sexual harrasment for stalking people. People can also use it for horrible things like selling or buying drugs or illegal things. So as you can see computers aren't safe in a lot of ways. I hope you can read and understand all the important facts explaining my reasons and consider them. Thank you and have a good day.",4,4,,8,,,,,,,,,,,,,,,,,,,,
10083,4,"In the short story, ìWinter Hibiscus,î by Minfong Ho, the author includes a paragraph at the end, stating that the main character, Saeng, will take her driving test again. Ho, includes this paragraph to show that Saeng is determined to adapt. Saeng is new to the United States, her and her mother had moved here from Vietnam. Throughout the story she is reminising about her home life in Vietnam. About her grandmother, and the flowers there. ìWhere was me...hibiscus hedge?.. Her gentle grandmother?î When at the flower shop, Saeng finds an hibiscus, flower they also had in Vietnam. She sees how it has adapted to survive in the winter here. As she is planting the flower in her backyard, she makes a promise to herself to pass the driving test next spring. She too, wants to become adapted to the @LOCATION3 and beable to live here without missing home too much. This vow she made is included in the last paragraph. The author included it to show Saeng too, wants to adapt to her surrounding and pass the driving test,",0,0,,0,,,,,,,,,,,,,,,,,,,,
10613,4,"Coming back from failing her driving test, Saeng is comforted by finding the hibiscus flower. It brings back cherished @CAPS1 about Saeng's homeland, because it is very similar to flowers that grew by her old home. The author concluded the story by saying ""When they come back, Saeng vowed silently to herself, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again,"" to compare Saeng to the hibiscus. Like Saeng, the hibiscus must try to adapt to new surroundings. The author shows that Saeng recognizes this connection and is inspired by it. In Saeng's mind , if the hibiscus can survive being moved, then so can she.",2,2,,2,,,,,,,,,,,,,,,,,,,,
16184,6,"The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. For example, someone attempted a publicity stunt where they would tie up and deliver a bundle of newspapers to the Empire State Building. The workers moring equipment had never been installed because, putting the workers having to catch the bundle of papers on a rope dangling from the blimp in great danger. Also, the wind at the top of the building put workers at great risk of falling off, or dying",1,2,,2,,,,,,,,,,,,,,,,,,,,
4122,2,"Should certain materials, such as books, music, movies, magazines, etc., be removed from shelves if they are found offensive?     I do not think that certain materials should be removed for many reasons. Many different people have many different thoughts on whats offensive and what isn't like some people will find something funny that some people @MONTH1 think is nasty or inapropiate. If you was to take things off the shelves that someone found offensive there probably wouldn't be much left on the shelves because everybody has they're own oppenion. I agree that certain things shouldn't be seen by young eyes but thats the parents decision, not everyone has the same view on the material.     Certian materials should not be removed from shelves because of one persons oppenion on it. Everyone has they're own oppenion, some people like what other people don't everyone is different in they're own way",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
7631,3,"The setting affects the cyclist a lot, because is it was windy too it would be had for the cyclist to control the bike. So is  too has a lot as buildings and people outside their would be a lot as traffic so they would not  be allowed to let the cyclist go there so the cyclist would  has to turn back. Then if it was a clear road  and nobody was there ad no bulidings or houses were there then it wold be an easy ride for the cyclist. So as you can see the setting affects the cyclist in many ways.",0,1,,1,,,,,,,,,,,,,,,,,,,,
19489,7,I was patient when I went to the doctors. When I went to the doctors me and my mom wait patient for a long time. It felt like years but it was alone for @NUM1 hour then when the doctor called us back to the room wait for a long period of time and a nother half-hour we waited. I asked my mom ìwhy did it take foreverî my mom said ìbecause their other people befor us.î ìohî I said ok then.,8,4,,12,,,2.0,2.0,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,
6267,3,"The setting of the essay, ìRough Road Ahead: Do Not Exceed Posted Speed Limitî effects the cyclists physical and emotional attitude. In the beginning of the essay the cyclist, ìrode into the morning with strong legs and a smile on [his] face.î It was not too hot yet in the morning. So, the cyclist was happy and strong. He was confident he could conquer anything. As the day grew on ìthe sun was beginning to beat downî He was beginning to drink lots of water but he was still confident and strong. ìI came to a ramshackle shed [and] several rusty pumps the sight was troubling. ìThe cyclist was travelling in the hot deserts of California. He was becoming tired and thirsty. He had to save as much water as possible. What started as a confident ride into the desert became a survival ride. Once the cyclist findswater he is relieved. He feels more confident and can ride to his destination. The weather and setting can affect us emotionally and physically just like in the essay, the cyclist became tired both physically and emotionally as the hot, sunny day went on.",2,3,,3,,,,,,,,,,,,,,,,,,,,
9556,4,"The author concludes the story with this paragraph because it is a meaningful summary of the events in the story. Everything that happed to Saeng  while she was at the florizd  is summed upinto  something resembling vengeance. The whole reason that Saeng was sad in the first place was that she failed her driving test. In the final paragraph, she vows to take the test again when the hibiscus buds. The hibiscus that Saeng  bought will begin budding in the spring, when the snows melt. The last paragraph of the story gives roem for Saeng to dealhtith her nostalgiaover the winter season. Finally, the  geese that fly south make Saeng feel sad, but they light a spark within her she tells herself that she will take the driving test again when the geese return, when the hibiscus buds, and when the snows melt. ",2,2,,2,,,,,,,,,,,,,,,,,,,,
16212,6,"Allowing dirigibles to dock at the Empire State Building would have been completely different from anything before, but never continued because of obstacles. The builders faced issues such as safety issues, harnessing nature, and the law itself. The dirigibles presented safety issues including fire, which occurred and builders ""realized how much worse that accident could have been"" (∂ @NUM1) Another safety issue was keeping the blimps stabilized, which would have needed free hanging weights over the city. Yet another obstacle was the power of nature; it would have been nearly impossible to keep the dirigible in place. Because of the wind ""the back of the ship would swivel around... the mooring mast"" (∂ @NUM2). The new idea was a good one but the law also was against it, because of how low the blimp would be. As stated, ""This law would make it illegal for a ship to ever tie up to the building..."" (∂ @NUM3). The masting moor of the Empire State Building caused too many obstacles for the project to be completed. Although it would have opened new doors for means of travel there were too many safety violation for it to be worth while.",4,3,,4,,,,,,,,,,,,,,,,,,,,
15358,6,"There were many different obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. For example, an existing law made it so that airships could not fly too low over urban areas, which meant that a dirigible could not tie up to the building or approach the area. Another problem was making the mast strong enough to support a dirigible. For example, in paragraph @NUM1, ""A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the building's frame."" This shows that improvements had to be made to the mast. One of the biggest problems of building the mast was the issue of the dirigibles being filled with hydrogen, a highly flammable gas. The owners of the building remembered the German dirigible Hindenburg, which was destroyed by fire in 1937, and how much worse the accident would have been if it had taken place in a densely populated area.",4,3,,4,,,,,,,,,,,,,,,,,,,,
492,1,"Dear Local Newspaper, I heard what you were saying about if computers are a good or bad thing. I personally think that compueters are a bad thing. Three reason for this are, kids don't get any exercise people are doing innapropirate things on them, and they could lead to giving out too much info, which could lead to injury or death. The first reason is that for the amount of time that someone uses a computer, they could be outside enjoying the nice weather well, if it is a nice day of course! I mean you have to agree with me on this one, the main reasons why people are becoming obese because of some kind of technology computers. The second reason why computers are a bad thing is because some people are doing innapropriate thing on them. If people are doing such innapropriate things on them why don't the makers of the computers block them? I don't know, I mean what kind of sicko would put those sites up even? From what I have learned in computer class, they can be used for more innapropriate things than I ever even knew of! The @CAPS1 and final reason why computer technology could be a bad thing is because some people have given too much info away on them and have gotten injured by internet world @MONTH1 look like fun and games untill someone gets hurts, well thats what my mom says! In conclusion, as you can probally see I am really not a fan of the computer. The reasons why I don't like it are kids don't get enough exercise, kids are doing innapropriate things in it, and it has been used for injury and sometimes death. These are the reasons why the computers is a bad thing, so remember these tips, take this article into consideration.",3,4,,7,,,,,,,,,,,,,,,,,,,,
444,1,"Dear Newspaper, ""@CAPS1 a computer @CAPS15?"" @CAPS2ís a continous subject and @CAPS10 controveries and ideas have been made, like senior scientis @PERSON2, I believe that computer can be used to help people connect with friends, long distant relatives"" says @PERSON2. @PERSON2 @CAPS1 right, computers bring people together whether its friends families or relatives from far countries. @CAPS2 also helps with everyday needs like and homework. First off people can do @CAPS10 things on a computer, including homework finding a store and checking out traffic and weather. You can play games, connect with friends learn recipies and react if the wreckers the football game. @CAPS4 creating a link all around the world people can find out information about one another and learn what they are all about. @PERCENT1 of large corporations find the @CAPS3 and computer very useful. ""@CAPS4 using the @CAPS3 I can find a willing participant in charities"" says @PERSON4, charity fund raiser in @LOCATION1. Second, @CAPS4 using the @CAPS3 people can share their wares on @CAPS10 sites including @CAPS6 and @CAPS7. People also create websites to share their wares, @PERSON1 the co-owner of The @CAPS8 @CAPS9, a duct @CAPS8 wallet company that also raises money for @LOCATION2, has started to create a website, and hopes to raise awareness of the terrible event that happened."" @CAPS10 like @PERSON1 use the @CAPS3 to expand their buisness. ""@CAPS12 stay in the past, when the door to the future @CAPS1 open?"" @CAPS13 @PERSON3, the succesful owner of @ORGANIZATION1. @CAPS4 using computers, people can gather data from others and create new inventions to help the world. People can create @NUM1-@CAPS14 diagrams on a computer and send the data to a company, and hopefully create @CAPS2. Computers arent just same plaything, they are serious pieces of equipment that can help the world. Although @CAPS10 people might find the down sides to computers, they will always be able to think of a good side. I hope that you will use this article to prove that computers arent all @CAPS15.",4,4,,8,,,,,,,,,,,,,,,,,,,,
18497,7,"@PERSON2, get down here I need you to open an evelope! My mom said. We spanted down stairs because an envelopes can only mean, a report card, letter, @CAPS1 card, or checking account balance.  We got downstairs and we saw they had a camera out, and the envelope had a starrer on the back that said @NUM1 radio. We open @CAPS6 and @CAPS6 says congroduclotions you won tickets to @NUM2 first @CAPS2 @CAPS3 with @PERSON1! I was just looking at them in awe, my sister was freaking out! Then, my mom told me that my aunt is going with us! Surprise just kept coming and coming. Another huge surprise was the lines about @NUM3 girls were lined up at the front doors of the @CAPS4 oak music @PERSON3. Then security started to move and spread all the girls out, we got pushed about a quarter mile away from where we were standing. @NUM4 ¬Ω hours later we were waiting then I see this boys head pop out a window of the music @PERSON3 and say,"" @CAPS5 girls!. After he said that about @NUM5 girls went crazy screaming. @NUM6 ¬Ω hours later from that, they started to let people in. The theater was cozy and warm for being out in the cold for @NUM7 hours @CAPS6 felt good. Iyaz Was the special guest to get us warmed up for @PERSON1. When he got out every girl was screaming their lung out! He sang the concert and @CAPS6 was a great experience for my first concert ever!""",12,6,,18,,,3.0,3.0,3.0,3.0,,,2.0,1.0,1.0,2.0,,,,,,,,
21481,8,"Have @CAPS3 ever had that one moment with some that @CAPS3'll remember forever and laugh about every time @CAPS3 think about @CAPS2.? @CAPS8 I have and I think that everyone should have a moment of laughter in there life. On the day of @DATE1 was the day that I will laugh about for the rest of my life. On this day my boyfriend @PERSON1 from @LOCATION1 decided that @CAPS1 wanted to take me out to an early breakfast. @CAPS1 called me around four in the morning saying that @CAPS1 was starving and that @CAPS1 needed some food in his stomach. So @CAPS1 picked me up around five am and we went to @ORGANIZATION1. We sat there drank coffee and ate pancakes. We finished very early so @PERSON1 wanted to go for a drive, let me remind @CAPS3 @CAPS1's from @LOCATION1 so @CAPS1 has @CAPS6 clue where anything is in @LOCATION2. So as we head out of town I am giving him directions to where the best place is to go for a drive. We are in his @DATE2 poniac which is not the greatest vehicle to be going for a ride in around this town, because around here @CAPS3 need a four wheel drive vehicle otherwise @CAPS3're probably going to get stuck where ever @CAPS3 go. We were doing great at first because we stayed on the pavement roads, but @PERSON1 wanted to explore the gravel roads. So we started to go down a gravel road and we both decided that maybe @CAPS2 was time to go home. When we came up to another road @CAPS1 decided @CAPS1 was going to turn around. That was not the greatest idea. @CAPS1 seen the sign for the street but @CAPS1 turned the wrong way into a field. @CAPS2 was okay, @CAPS8 as first @CAPS2 was . Until @CAPS1 went to back up, and the car wouldn't move. I looked at him and laughed and said ""I told @CAPS3 that @CAPS3 needed to go right not left."" @CAPS1 then looked at me and said, ""@CAPS2's not stuck I just need to try a little more, and we'll be out."" One thing that @PERSON1 did not know is that @CAPS2 had been warm in @LOCATION2 the last couple of days, so all the fields were very wet and soft. I looked at him and told him that @CAPS1 might not want to @CAPS5 that but @CAPS1 said that is was fine @CAPS1's done this before. So I got out of the car and went and stood by the road. @PERSON1 tried to get the car out of the mud for at least ten minutes, and that was not the greatest thing to @CAPS5, because now the tires were berried under the mud. I started to laugh so hard because @CAPS1 got out of the car and looked at me and said I should have listened. @PERSON1 had one more thing that @CAPS1 wanted to try, because @CAPS6 offense but @CAPS1's a boy and they can @CAPS5 everything themselves. So @CAPS1 told me to get into the car and put @CAPS2 in reverse so I did as @CAPS1 said, then @CAPS1 said okay lightly push on the gas as I push, @CAPS8 I did a little more then lightly push on the gas. I looked up and @PERSON1 was covered in mud from head to toe. @CAPS2 was the greatest thing I have seen in my life, my boyfriend had got what @CAPS1 deserved because @CAPS1 wouldn't listen to me. I looked at him and my eyes instantly started to water, I was trying to hold my laugh in, but @CAPS2 just wasn't working. I started to laugh and @CAPS1 looked at me and said, ""@CAPS3 think this is funny?"" @CAPS1 then pulled me out of the car and shut the door and started to wipe mud all over my face, I was laughing so hard that i fell and took him down with me right into the mud. @CAPS8 to make the story even better, we went to go open the doors to the car, and @CAPS3 remember how I told @CAPS3 that I put the car in reverse @CAPS8 when @CAPS1 pulled me out i didn't take @CAPS2 out of reverse, and his car locks when its not in park. I then looked at him and said, "" @CAPS5 @CAPS3 have an extra key on @CAPS3 by chance?"" ""@CAPS6"", @CAPS1 said, ""@CAPS7?"" I looked at him and said, ""@CAPS8 lets see the car is still running, the windows are up, our phones are still in the car, and @CAPS8 to finish @CAPS2 off the doors are locked."" @CAPS1 looked at me and his mouth dropped. We sat there waiting for almost an hour and a half before anyone came down the road. @CAPS2 took use about forty-three minutes to get the doors unlocked, and then @CAPS2 took us about thirty minutes to get @CAPS2 unstuck. When I got home I told my family the story, and we still laugh about @CAPS2 to this day.",18,20,40.0,40,,,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
16349,6,"Based on the excerpt there are three reason's why there were obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there. These reason's were, one it was to close to the city and not high up (short). The second reason is because the wind spun the blimp around the mast. And the third reason is because German blimps were filled with hydrogen, if next to heat it would blow up. And @LOCATION1 blimps were filled with helium.",2,2,,2,,,,,,,,,,,,,,,,,,,,
