essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6
13556,5,The mood created by the author in this memoir is gratitude and great memories. Narcisco is obviously grateful towards his parents for teaching him how to love and that family or friends come first. Narcisco is talking a lot in this memoir about his great family memories of all his friends and family coming over for dinner and his mother cooking in the kitchen traditional Cuban food while listening to traditional Cuban music. He learned that friends and family members are there to love and spend time with.,2,1,,2,,,,,,,,,,,,,,,,,,,,
4090,2,"I believe that if there are books, music, movies, or magazines that offends you. People shouldn't be able to disarm that material off of the shelf. If it's there children they're worried about just teach them from staying away from adult section. Also, some people don't like foul language but thats there opinion. Than we wouldn't have any material left in the library if everyone had the rights to disarm offensive material. 'And then we have no books left on the shelf for any us' (Paterson).     If it's your children your worried about seeing censorship in libraries but, you don't mind it just have them stay in the kids section reading books. You could just go a day where you want to go by yourself so you don't have to worry about your kids spotting any censorship. Before checking the material out skim through it make sure there is nothing offensive for your child.      Many people don't like foul language but, that's there opinion. It doesn't bother me because it gives the book a little taste and it's more interesting. Helps you understand what the reader is feeling upon someone or thing. Sometimes it helps show what mood the reader has in the story.     Finally, if everyone had the right to disarm all the offensive materials, we wouldn't have anything left. This could effect peoples education and reading skills. Some of that material is peoples hobbies they wouldn't be able to do what they like anymore.     'All of us can think of a book that we hope none of our children or any other children have taken off of the shelf '(Paterson). It's an easy fix just teach your children from right and wrong. Would you rather have your children have a good education or not know how to read? Many people dislike foul language but it could make the book better. I don't know what I would do if there was no more books. Well these are examples of why people shouldn't have the rights to disarm material off of the shelf if it offends them. What would you do if you had something you loved taken away from you?",3,4,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
19396,7,"I remember a time when I was patient. I was so patient that the doctor gave me a sucker. I was being patient because the doctor was looking for a needle to stick in my arm. He told me to wait a second, but I wasn’t waiting a second I was waiting for hours. My mom couldn’t wait any longer she was about to take me home. I told her to be patient and it would fill like time is going faster .She said, she is going to try, but if it didn’t work were leaving. She waited patiently and next thing you know the doctor came back in the room and said thanks for being patient. He was still looking for the needle then he came back in the room and said I found it. It was in the other doctor  room above the sink on the dresser, after  I got my shot the doctor thanked me and my mom for being patient and not leaving. after he thanked me he gave me he gave me a sucker and shook my hand. Me and my mom left out and went to the store and got something to eat.",8,10,,18,,,2.0,2.0,2.0,2.0,,,2.0,3.0,2.0,3.0,,,,,,,,
56,1,"Over the past decade, the percentage of people using computers has increased by approximately @PERCENT1. All of a sudden the world and its people have become dependent on information that computers provide. The variety of data bases and resources the increased communication and the skills computers allow you to portray and prove that they are essential for this generation. Communication over computers benefit now society can interact between one another. Personally I have been able to talk and see my family who live overseas through the advanced technology on computers. Different communication programs include @CAPS1 @CAPS2 and e-mail, the most commonly used cite. Without having access to a computer and its contents residents have a difficult time embarking themselves within the rest of society. For school events, sport schedules, and keeping in touch with far away family and friends. Computers allow all of these essentials to be part of society, and the way this generation has decided to start our lives. Paretns and teenagers these days have become very lazy in comparison to the way they used to behave. They are nit interested in going to the library in order to research information on people, places, and family heritage. Computers have been a huge convenience in a persons life by allowing all the information that was once in books to be contained throughout the internet. For example if you are doing a project for school. the internet will provide you with any information you need. It is truely astonishing how much one electronic instrument can impact and influence a life. Being a student, I am commonly curious about what references teachers are making and additional information that is not provided. The internet allows any person in possesion of a computer to research what they have wondered about and to give a response on the subject almost immediately the benefits of computers can practically cover the few negative effects as it is a way to let a person discover various information on any desired subject. Besides searching for information, computers can be used to document data of your own. Microsoft has invented several applications of which allow you to graph information design presentations, and neatly record drafts of writing. No person is flawless and is incapable of mistakes. Microsoft helps take your exentuated imperfections and hide them by doing things as little as making a neater copy of your essay, or putting your lists of data into graph form to make it more eye-friendly to viewers. Society has become reliant to sources scattered throughout the date bases on computers and by directly looking at the negative effects that a computer can have on aperson and therefore putting restrictions on this information source will enable society to have to positive donations that computers these days have on our way of life.",5,5,,10,,,,,,,,,,,,,,,,,,,,
14878,6,"From the excerpt, The Mooring Mast, the architechs building the Empire state building faced many obstacles. in attempting to allow drigibles to dock there. An obstacle they faced in attempting to let the drigbles to dock there we're the winds. As it says in the excerpt, ""The winds on top of the building were constantly shifting due to violent air currents. Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around..."" The dirigible would not be stable. Another obstacle they faced was to weigh it down, they'd have to use lead weight but it wouldnt be ""practical nor safe"" dangling high above people in @LOCATION1 on the Street. Overall The architecs faced a lot of obstacles for docking the dirigibles, Most being either practical or not safe.",2,2,,2,,,,,,,,,,,,,,,,,,,,
15465,6,"The main obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there stemmed from the bad location. The dirigibles would be docking 1,250 feet above one of the busiest cities in the world. This would create three problems for the docking of the dirigibles. The first problem is hydrogen is what was used in dirigibles and it is extremely flammable. If a dirigible were to explode above downtown New York many people would be killed. This means not many people are going to want the dirigibles docking there. If the Empire State Building had not been above such a densely populated area they may have not had this problem. The next difficulty would be the fact that at that altitude in New York City there are violent wind currents that are always changing. This makes it hard for the conductors to dock the dirigible and it also could possibly cause the dirigible to hit something and pop. So again the dirigible is falling into downtown New York and killing many people. This is another reason it was a bad location. It needed to be in a place where there were more stable wind currents. The final obstacle was there was an existing law against airships flying too low over urban areas. This meant that even if the other to factor disappear there was a law the builders should have known about that forbade their plans. Like the author said the Empire State Building was destined to never fulfill its purpose.",3,3,,3,,,,,,,,,,,,,,,,,,,,
16183,6,"In the excerpt ""The mooring mast"" by Marcia Amidon Lüsted, the builders of the Empire State building faced many obstacles. Their goal was to build a moor on top of the building in order for dirigibles, or blimps, to dock. In the end they were not successful. One obstacle was ""lack of a suitable landing area."" Without this, the dock would not work. Another main obstacle is the safety reason. ""Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly fammable."" They could easily catch on fire and harm many innocent people. Which leads to two other reasons. ""Nature itself."" That could easily start a fire with the wind. ""Existing law against airships flying too low over urban areas."" The dirigibles could harm innocent people. Many other obstacles were found so this plan failed.",3,4,,4,,,,,,,,,,,,,,,,,,,,
1274,1,"Dear @CAPS1, @CAPS2, some people do spend most of the day on the computers, but not everyone. Oh, let me start with no. Not all people take atvantege of the computer. Like scientest, your banks, and schools. These tipe of computers helps us through life. With out these computers then we willl still be cluless on a lot of things. But, there are people out there that did take atvantege of the computers. And they still do. With unforgiving acks like child porn. One of our mane problem in the world is child porn. And a lot has to do with the kidnapping. Or in rare cases the parents are the cause of it. So these are a lot of changes that need to be doen. But when there cleared then the computer world will be peacful once agaen.",3,3,,6,,,,,,,,,,,,,,,,,,,,
18333,7,"A time I was patient was when I went to get my teath cleaned than ??? that i went  to doctors. I waited  three (@NUM1 )hours  to get my teath cleaned and that was hand so I took a book out to read than when I was on reading the book about @NUM2 ½ times I got called to get my teath cleaned, after that  I went to the doctors to get wald, medisan refilled and get some shoes. I had to wait for about two (@NUM3) hours before getting called into the room, but than I waited @NUM4 so they could get the shots ready. So I waited about five hours and five minutes, after all that time I finally went to eat some lunch at @ORGANIZATION1. That was all I did that day.",10,6,,16,,,3.0,3.0,2.0,2.0,,,2.0,2.0,1.0,1.0,,,,,,,,
3802,2,"How would you feel if you were forced to only enjoy the exact things that everyone else enjoys? If you were limited to only certain subjects because all of the other choices were thrown out you might begin to feel trapped. Everyone in this world is different from the next person. So I believe that each person should be able to read any book they would like without any restrictions. Some reasons for my opinion are personal values, unique interests, and the fact that people should have a right to read the books that they like without judgement from others.     For my first reason goes along with personal values. For example a person of higher authority @MONTH1 find a particular book, magazine, or movie inappropriate due to their values and beliefs. So if this person is the owner of the library they would be able to throw out all books and movies pertaining to that topic. This would make it unfair for the people who do enjoy these topics.      My next reason is that every single person has their own unique interests. If someone begins to dispose of books that they are not interested in the library will lose all of the visitors that do find that topic enjoyable. This can cause the library problems and be a disappointment to those who find reading about that certain topic a great way to pass time. Everyone likes different things and has different views. They should not be forced to read only the things that are selected by another person.     People should also have a right to read the books that they like without judgement from others. I know from experience that being ostracized for doing what you enjoy is completely unfair. If everyone did the things that every other person does our world would not accomplish anything out of the ordinary. Many people find inspiration from books and movies so if these were limited to only particular subjects people would begin to feel pressured to be the same. Every person should have a right to enjoy the things that make them happy without being hurt by the opinions and judgements of others.     Books should be something that each person should have a choice in. If there are endless choices of books and movies a person could learn about many different things and develope a more open mind. If everyone in this world opened their mind people would become more accepting of others. So I believe anything that is published should be there for the public to read. No one should be limited because of other people's values or interest. The right to read the books, magazines, and watch the movies you like should always be present.",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,
10176,4,The author concludes with this sentence because he is showing the girls cofidence in herself. It also gives her enough time to get ready for the next test. Also she knows she will be ready when her flower starts to bud.,1,1,,1,,,,,,,,,,,,,,,,,,,,
15312,6,"The Empire State Building faced numerous problems in allowing dirigibles to dock there. The most important reason was the safety of the people. Most dirigibles used hydrogen instead of helium to power their dirigibles and hydrogen is extremely flammable The death toll would be astronaumical over a dense population as downtown New York. Another obstacle faced in this creation was nature. The winds at the top of the Empire State Building were constantly shifting and the idea of a dirigible dangling high above pedestrians was not safe. The last reason that the dirigibles were not safe was the existing law in the U.S. At the time of the building of the Empire State Building, a law existed that prohibited airships from flying too low over urban areas. Therefore, the dirigible was to close to the ground and was not allowed to dock. The idea of dirigibles docking at the Empire State Building is a phenomenal idea, however, there are to many obstacles prohibiting it.",3,3,,3,,,,,,,,,,,,,,,,,,,,
6470,3,"The features of the setting affect the cyclist in “Rough Road Ahead” by Joe Kurmaskie in a very profound way. While he is riding, he sees surrounding him” no one in sight, not a building, car, or structure of any kind.” When he realizes his solitude when he is in a state of almost dehydration, he despairs. As a result of the seclution of the setting, having only seen “One ramshackle shed in many miles, the cyclist almost looses hope. However, hope is renewed when he thinks of “the cool pines and rushing rivers of @CAPS1.” That is how the cyclist is affected by his setting, and despair is turned to hope.",2,2,,2,,,,,,,,,,,,,,,,,,,,
4179,2,"In my opinion, I do believe we should not have overly offensive materials on the shelves. These materials @MONTH1 not be offensive to some people, but it can be to others. They can be against some peoples religion and way of life.     I have read some books outside of my school library that I think should not be found on a library shelf. Now they are putting those same books in libraries. These books have violence and inappropriate behavior in them. Are these books you want your children to be reading?      There are even movies that are like those books. Many shows are based of a book series, and that series @MONTH1 not be a good one. The series can contain violence that can influence kids and teenagers. The kids could see something they think is really neat on the @CAPS1 and then go out and try that. They do not understand that what they do @MONTH1 not be a good thing. They could get into a lot more trouble then they want to get in.     I know there are some materials on the shelves that many people say are offensive and really are not offensive at all. In my opinion, the worst ones should be put away and only adults should be able to get them. After that, the adults can choose whether or not their children should watch them.     There are some that would agree with my opinion and some that would not. What do you think? Do you want your children watching or reading something bad that could influence the rest of their lives in a bad way? Would you want them to grow up believing that what they see in movies and read in books is all good? Or do you want them to know what they should and should not do?",3,3,,3,4.0,4.0,,,,,,,,,,,,,,,,,,
7507,3,"The features in the setting affecting the cyclist because of the heat and the terrain. I say this because in the story it describes all the hills that he has to go up and down with the herendous heat beating down on him. The heat also makes it hard because it makes you drink more and throughout the story he was trying to find some water, and the water he did find was about “two hundred degrees and tasted like a battery acid.” If you have no water that makes it very hard to bicycle that far of a distance in that much heat.",1,1,,1,,,,,,,,,,,,,,,,,,,,
15632,6,"The builders had a tough obstacle Because They in @CAPS1 were tryn to @CAPS2 A overall @CAPS3 Building. And were tryn to compete. The Dirigibles were A @CAPS3 part in Building The empire State Building Because They were faced with obstacles That were hard like @CAPS5, @CAPS6, Height and ext. These were the @CAPS7. On Dirigibles to @CAPS8 There were The Dirigibles were not heavy @CAPS9 They @CAPS10't @CAPS8 as well And It was made with light mater ials. These are The reasons why This happens.",0,1,,1,,,,,,,,,,,,,,,,,,,,
8910,4,The author ends the story with this paragraph because the plant is noticed when she is coming home after felling the driving test. So she says when everything is right. She will take the test again. The driving test not important to her she won’t pas it though so she wants to go take it again when the plant she bought is budding and at its best point.,1,1,,1,,,,,,,,,,,,,,,,,,,,
16211,6,"The builders of the Empire State building faced obstacles in attempting to allow dirigibles to dock there because of ""nature itself"" and the past problems that happened.An obstacle that the builders faced was providing safety. After the fire in Lakehurst, @LOCATION3, the builders were worried about the issues that might occur, especially when it takes place in downtown New York.Another obstacle was ""nature itself."" Because of the mooring mast being on top of the building, the builders were frightened because of the violent air currents.The last obstacle was that it was a law that airships could not fly too low over urban areas. So it was illegal for an airship to be tied on a building.The builders faced three main obstacles - ""Nature itself,"" a past accident, and the law. Unfortunetly, they were unable to continue their work because the obstacles were just too strong.",3,3,,3,,,,,,,,,,,,,,,,,,,,
61,1,"Do you spend all or most of your freetime sitting at your computer? People are spending too much time on computers. Obesity is a growing problem in today's society, people need to interact with eachother, and we need to get some fresh air. Computer are ruining these things for people. Unplug yourself from your computer. More and more people are becoming obese. This is do to spending too much time sitting down in front of computers. There is absolutely no exercise involved with being on your computer. People need to get outside and go jogging, play games or ride their bikes. Cutting back on computer time would cut back on the obesity problem in our society. Top scientists and researchers say that it is extremely important for people to interact with others face to face. To our whole life, we will have to interact and socialize with others. If you don't develop these skills, you won't be happy where you end up. Talking to people over the computer is nowhere near close to talking to someone face to face. Get out and get some fresh air. Go experience nature. Bring out on the beach, hiking in the woods or even just sitting on the swing in your backyard can be the most. Fresh air clear your mind. Time says that kids who spend time outside receive better grades than they would if they were inside on the computer. People need to releave stress so go outside. Click turn off your computers and get out of your chair. Go get some exercise, go interact with friendsand family, or even just go outside and get some fresh air while relaxing. People are wasting too much time on their computers and it's flushing our society down the toilet, so just turn off your computer.",4,4,,8,,,,,,,,,,,,,,,,,,,,
9706,4,Thes basically say that he will be around again just like the geese always come back.,0,0,,0,,,,,,,,,,,,,,,,,,,,
4346,2,"I don't believe that any certain materials, such as books, music, movies, magazines, etc; Should be removed from the libraries shelves, because any thing can be offensive. What if someone needed to resourch about the @NUM1? Well they really won't be able to, if all the books about @NUM1 were taken off the shelves, only bacause someone found it offensive. Now days, everything is offensive to somebody.      For this, people need to understand that it is what it is, and if you were not appart of that problem, then what do you need to worry about. This day and age is evil all around the world. There are going to be things happening that are going to make people feel a little offensive. Just like all the earthquakes around the world, I know that there is some people offensive about that, but what if somebody was in college, and they wanted to learn more about what happened, so maybe they can get a group of people, and make there lives better.      People are hurting and I understand that, but us people are not here to judge, we are here to help the poor, and the sick, get by with what they have, and just help them see that there is a way out. With all this said I don't believe that we should remove the books, music, movies, and magazines off the shelves in libraries.",3,3,,3,3.0,3.0,,,,,,,,,,,,,,,,,,
12453,5,"This story, basically, brings me back memories myself. In the memoir, the author feels a happy, strong, lovable mood. He feels as @CAPS1 those times, are never going to be forgettable, that he's always going to remember those times. That once he gets older, he will take these good times, as granted. Even during bad times, he will look back. Also he will always be thankful, for what his parents have done, to make his life better, and esier. That way he wouldn't have to life a hard depressed life. Hopefully he will always be thankful for that oppertunity, that his parents gave him. I know that @CAPS1 my parents did that for me, I would never forget them.",1,1,,1,,,,,,,,,,,,,,,,,,,,
13225,5,"In ""Narciso Rodriguez"" from the story ""The @CAPS1 of Our Lives"", Narciso describes a mood of family and friends. He describes how his family always kept their arms opened, etc., to accept anyone who needs their help. He describes how his extended family always nearby. He describes the celebrations and the dinners that took place in his home. Most of all he described his home always had guests and family nearby.",2,2,,2,,,,,,,,,,,,,,,,,,,,
18666,7,"I guess you could say that patience is one of my bang talents. I go through many things that involve patience and a ve it through without awed . Everything knows that the wortplore to be patient in is church eserc?????? On chass?????.  You are up, then meel down, then start , the  sit then, @PERSON1 and ok! It @CAPS1 on forever. Boh  so  I  know that there  are  a lot of  kids  that  went  as  patent  as  me, some  of  them have  @CAPS2 @CAPS3 of  other lirastings  that  make  them  impatient while  others  in   just  ????  you are.  I know   ???  People who are like that there reals anersetic????   ????  can’t  here still  I know that   wostoe  there  nopele  struggle  in  school and  I feel  bad  foe them.  There are times that start to feel impatient when there are other people????  that are impatient. Its  worst  is  I sat  impatient  with them  and I set  frustrate  because  no  matter  ????  ??   times  I  tell them to   stre tuppin, there pencil  as  to stop complaining  the just  don’t  stop.  I guess what  I’m saying  is  that  every  bodys different some  people  are  quiet and  someone   but, some  peak are  atutatic while  others  are  academic.  Is no different with patience",6,8,,14,,,0.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0,,,,,,,,
9630,4,"I believe the author of “winter Hibiscus “ends the story like she did because saeng agrees to take the test again. She wants to take the test when the snow melts, the geese return and the hibiscus is budding. In other words when spring has come she will be ready for the test.  Saeng states in the story “it’s the flowers aren’t as pretty, but it’s strong enough to make it through the cold months here, thes winte hibiscus. That’s what matters.” I think saeng is using this as a guiding light since she just moved from Vietnam. She plans to make it and use the plant as a symbol. She will try again for her drivers license at the start of spring.",2,1,,2,,,,,,,,,,,,,,,,,,,,
17876,7,"One @DATE1 week a couple of years ago my grandparents were over. We went to my @ORGANIZATION1’s sisters house and my @ORGANIZATION1 and aunt (my @ORGANIZATION1’s sister) were going to teach me hoe to tie my shoes because I was going into kindergarten and the teacher wouldn’t do it for you. They said if I learned to tie my shoes I would get to pick something out at the dollar store so that got me all excited! When we got their after I had lunch they began teaching me. The tirck they taught me went like this: after you have the first crossover step you make the bop(tree) and you put the other string around it (the bunny loving around the tree. @CAPS1 you put it through (the bunny darling in its hole.) @CAPS1 you’re bond. After many tries was starting to get the hang of it. Later we went back to my house and my @ORGANIZATION1 kept helping me. Finally one afternoon I got it, my @ORGANIZATION1 was happy and she kept telling me good job. Later we went to the store and picked something out! My @ORGANIZATION1 had to be patient with me. She wasn’t getting all mad when I kept messing up she just kept being encouraging and patient. My @ORGANIZATION1 was patient and it helped me learn faster.",8,11,,19,,,2.0,2.0,2.0,2.0,,,3.0,3.0,2.0,3.0,,,,,,,,
15997,6,"Other than making ammendments to building plans, the builders of the empire state building faced obstacles in safety, practicality, and legality. The hydrogen used in most foreign dirigibles is highly flammable, posing as an extreme safety hazard ""above a densely populated area such as downtown New York."" Also, due to natural, violent wind currents at the altitude of the mooring mast, it would be more difficult, and dangerous, to weigh down docking dirigibles. Lastly, the building plans for the Empire State building did not correspond to existing laws. Laws forbade airships from traveling at low altitudes over urban areas; therefore the use of the mooring mast would be illegal. Before the builders were able to finish the Empire state building, they had to carefully consider each of these obstacles.",3,3,,3,,,,,,,,,,,,,,,,,,,,
10267,4,"In the story “Winter Hibiscus” the author, Minfong Ho, concludes the story with a statement that Saeng vowed silently to herself. Saeng says she will take the test again referring to the drivers test. Seeing the geese flying in a “V” and seeing the hibiscus gave Saeng a sense of remembrance to her homeland. Saeng misses he homeland. The author wanted it to seem to the @CAPS1 as if Saeng is starting to feel at home again. The hibiscus is just a symbol to Saeng telling her that It will be @CAPS2.K, and that it’s okay for her to miss Vietnam but also that it’s okay to have a new life, So Saeng, in the spring, will go take her drivers test again with a new attitude and will pass the test.",2,2,,2,,,,,,,,,,,,,,,,,,,,
4031,2,I dont thank so due to the fact that most libraries in towns and cities are open to the public.  if the person or persons find the peice of material offending then they should pass the item.  or they can skim over it.  on the other hand the person or persons does have the right to freedom of speech but should not exceed their opinion above the level of the law.       if music is played in the library that others do find offended then in my opinion yes they should and can speak up for their rights.  books and magazines should be allowed in the public library even if they feel offended.  this is due to the fact that it is a public library and there should be many many different kinds of books.  this is because people hav different personalities which mean we wll like different things.  that does not mean that others can not speak their opinion because like i said earlier every one in the united states of america has the right to speak what is on their mind even though it @MONTH1 not be what others want to hear they can still do it.     well that is my opinion on what i think should happen.,3,3,,3,2.0,2.0,,,,,,,,,,,,,,,,,,
4287,2,"A library is safe haven. A place people can go to escape the world and stick their head into a book. It is a place filled with knowledge and information. You can find information on anything in a library, from any point of view. Information in libraries should not be censored, even if the information is considered offensive.     A library should not be biased. Removing certain information from a library would be biased to whatever group believes in that knowledge. Whether or not something is offensive, the information should be out there for one to learn about if he chooses. Having information in a library that @MONTH1 be offensive does not mean a person is oblidged to read it. Katherine Paterson brings up a good point when she says, 'If I have the right to remove that book from the shelf...and you also have exactly the same right and so does everyone else. And then we have no books left on the shelf for any of us'. If everyone could remove a book that offended them, there would be no books left.      There are many different views on many different subjects and everyone should have the opportunity to be educated on others' points of views. For example, there are many different religions in the world. Many of the religions have very conflicting points of views and some of their view points @MONTH1 offend each other. That does not mean that we should not provide information on different world religions simply because a person from another religion @MONTH1 be offended. Every person that goes to a library should have the right to educate themselves on others' religions. If we censored all the books that offended people, we would live in a very uneducated world.     A library is a place of education and learning. It is a place one can go and learn about any subject he chooses. If libraries censored information, then it would no longer be a place that is unbiased. It would hold a sway to a certain group of people and therefore, no longer be a safe haven for all to go and escape the world. One could not go to a library and get different points of views on every subject. Censorship on books and other materials in libraries would be a very negative thing.",4,4,,4,4.0,4.0,,,,,,,,,,,,,,,,,,
1738,1,"Dear readers, People around the world are starting to use computers now more, often, but theirs also people that dont agree that it benefits society, @CAPS1 not one of those people. I agree that this benefits society. One reason why I agree is because sometimes theirs teens and even adults that can chat online with their friends if they cant contact them in any other way. Another reason is because in all school teacher give their students project to do over vacation or weekends, for the projects they can look for information in the computer. The last reason is because computers can give ability to learn more about things they didnt know before. In my opinion I agree with computers benefiting society. Teens, kids and even adults would like to talk with their friends so they can get on the computer and chat with them if theirs no other way to contact them, @CAPS2 easy. You only have to @NUM1) get in the computer, @NUM2) get into a site were you know your friend might be @NUM3) log in or register in if you never been into that site @NUM4) last but not least look @NUM4 your friend to chat will teachers always give their students work for example like projects. Kids also do projects on weekends or vacation and so you dont have to go to a library to check out a book you could always get on the computer and look for the information you need their. Computers give you abilitys to learn information you didnt know before for example if your bored and you dont got nothing to do get in the computer and look up information about things like nature, books your looking for etc. I agree with computers benefiting society but not everyone, @NUM3 reason why I agree is kids can chat online with their friends, look up information for projects and find information they never knew about, what do you think @CAPS1 I right or wrong.",4,3,,7,,,,,,,,,,,,,,,,,,,,
13523,5,"In the memoir, the mood, or how the article made me feel, was grateful.Narciso Rodriguez wrote this memoir almost as a thank you letter.""I will never forget how my parents turned this simple house into a home. -paragraph @NUM1 uses words that portait the mood of thankfullness, like ""eternaly grateful"" in paragraph @NUM2, or ""I will always be gratefull"" in paragraph @NUM3.Narciso Rodriguez describes all of the sacrifices that were made and all the hardships lived through by his parents. He describes their coming to @LOCATION1 selflessly and beginning anew all so that their children could life -paragraph @NUM4.When I read this memoir, it reminded me of all of the things my parents have done so that I @MONTH1 be happy- so that I can have a home.",3,2,,3,,,,,,,,,,,,,,,,,,,,
18048,7,"“left! Right! High kick left, roundhouse sight! The boys arms are moving so fast you can barely see them. His legs striking the bag with tremendous power! “@CAPS1!” the old man yells “my boy.” @CAPS2 says “you are lacking patience.” The old man named @ORGANIZATION1 puts a blind fold on the boy named @CAPS3 and let’s jolbs sand bags during at him. The first one hits him in the head, but the boy kicks the second one and busts it open. @CAPS2 grabs the third one and uses it to block the fourth one. The boy learned to be patient and wait for the enemy to strike first.",11,7,,18,,,2.0,3.0,3.0,3.0,,,2.0,1.0,2.0,2.0,,,,,,,,
10564,4,"The story ends with that line because @CAPS1 draws strength from the hibiscus, so next time she will not fail the test. In the time that it takes for the hibiscus to grow she will be growing also as a person and so will be ready for the test. The story says, “Plants that she had even realized she had known but forgotten drew her back into her childhood world” (Ho). Saeng had a good childhood where she got love and support. By seeing all of those plants again especially the hibiscus she can draw strength from the memories she has. The memories the hibiscus bring back are also very sad. The story says, “A wave of loss so deep and strong that it stung Saeng’s eyes now swept over her “(Ho). Experiencing all of that sadness again will only make her stronger. Along with just the sight of the hibiscus other things will make her ready for the test also. The story says, “It felt smooth and cool, with a hint of velvet towards the center – just as she had known it would feel” (Ho).The feel of the hibiscus @MONTH1 remind Saeng of distsnt memories, like helping her grandmother with her hair. All of these things will only make Saeng stronger so that the next time she takes the test she will not fail.",2,3,,3,,,,,,,,,,,,,,,,,,,,
868,1,"@ORGANIZATION1, ore and more people use computers @DATE1, but this is not necessarily a good thing. Spendign too mcuh time on computers affects your activity level. Also. Kids are now staying up later on the compute, in turn lowering grades. Finally, spending too much time on the computer decrease the amount of time spent with friends and family. Firstly, spending too much time on the computer affects your activity level. The more time spent has on a computer, the less time a person has to do something active, like exercising @PERCENT1 of people spend more than @NUM1 @NUM2 hours on the computer per day, if @NUM3 or so hours were used to exercise or play a sport that number would decrease to @PERCENT2 according to a recent study. Doctors have said that at least @PERCENT3 of overweight parents spend most o ftheir time on the computer, thus limiting their time exercising. The amount of spent on the computer has been shown to decrease activity level and effect the number of overweight and obese people everywhere. If we want to become a healthier country, we should state @CAPS5 writing time spent on computers. Also kids now stay up later on computers and lower then grades @CAPS5 doing so. More time spent on @CAPS1 or anywhere on the @CAPS2 means less time studying, which means lower grades. Kids in spent an average of @NUM3 @NUM2 hours on the computer each day, while kids spend @NUM6 @NUM2 hours each day. A student in @PERSON2 saw their grades improve from a @CAPS3+ to a @CAPS4+ just @CAPS5 spending less time on the computer and more. That studnet also felt more because they get more computer. This tests and quizzes. Computers clearly negative effect on grades and school work. Finally, computers limit the amount of time spent with family nd friends. A student, @PERSON1, said that she, spent more time going out with friends now that computer isn't up all my time, @CAPS5 doing this, i have a better friendshhip with all my friends than before. ""A kid that uses the computer during all of the free time spends @PERCENT4 less time with friends than someone who usues it in moderation. Afmilies also suffer from this a swell. If a family member spends all their time on the computer, the other family members will have less of a relationship with them because they don't talk or do anything together an dwill likely not know what is going on i their life or if something is wrong. As you can tell, computers also have a negative effect on relationships with family and friends. The overuse of computers does nnot benefit society. They affect a persons activity level, students grades and most importantly a persons realtionships with family and friends. In oredr to ake our country a better and healthier place, we must the time spent on computers.""",6,6,,12,,,,,,,,,,,,,,,,,,,,
19092,7,My story of when I was patient was when me and my family were going to the monster jam. It was one of the most exciting things of my life. But the trip there was almost @NUM1! then it took half an hour to find a place to park. Then eleast @NUM2 minutes for my moms friends to show up. And finally an hour in line. Last but not leas @NUM3 minutes to find our seat! thank you for listening to  my report about patience and sitting through it!,7,8,,15,,,2.0,2.0,1.0,2.0,,,2.0,2.0,2.0,2.0,,,,,,,,
6182,3,"In the story, “Do not exceed posted speed limit”, by Joe Kurmaskie, the cyclist faces many hardships on his way to Yosemite due to the features of the setting. The fact that it was a hot summer’s day contributed to his hardships. With little water, it was easier for him to get dehydrated. In the text, the author writes, “.I could drop from heat stroke, on a gorgeous day in June.” (Kurmaskie, @NUM1). This lets the reader know that the heat of June was very dangerous to the cyclist. There was also nobody around except “Old timers who haven’t left the confines of their perches since water was in offing” (Kurmaskie, @NUM2). The narrator stresses his viewpoint on taking directions from these people since their directions are as poor. It can be inferred that he meant they was obviously out of date when across directions since the ones they gave him were not correct. The cyclist in this story had a rough time getting to his destination due to the setting.",2,3,,3,,,,,,,,,,,,,,,,,,,,
11976,5,"The mood created by the author in the memoir is depressing. I think that because it talks about his parents getting immigrated and then the end is sort of happy, because his parents turned it into a home.",1,1,,1,,,,,,,,,,,,,,,,,,,,
9908,4,"The author concludes the story w/this paragraph because she really isnt worried about when they take the test again, she’s only concerned w/the plants she picked out. Also, she knows that it will be a really long time before she takes the test again so that gives her more time to study and get more prepared and focused. The author also ends this article w/this paragraph because she wants to let the readers know that since she failed the @NUM1 time she will be back again to take it over and nothing will stop the author from failing.",1,1,,1,,,,,,,,,,,,,,,,,,,,
