essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,rater1_domain2,domain2_score,rater1_trait1,rater1_trait2,rater1_trait3,rater1_trait4,rater1_trait5,rater1_trait6,rater2_trait1,rater2_trait2,rater2_trait3,rater2_trait4,rater2_trait5,rater2_trait6,rater3_trait1,rater3_trait2,rater3_trait3,rater3_trait4,rater3_trait5,rater3_trait6
559,1,"Dear Local newspaper, @CAPS1 a world filled with gargantuan people seated at a moniter, their eyes staring at it blankly. Outside the city streets are deserted, save for the squirils running along fence posts. This is what will happen if people spend to much time on the computers. People will spend less time exercising, less time outdoors enjoying nature, and less time interacting with family and friends. This is why computers have a drastic negative affect on people. First of all, people send huge amounts of time on their computers and small amounts of time exercising. In a recent poll done by @ORGANIZATION3 magazine, it stated that @PERCENT1 of people between the ages of @NUM1 and @NUM2 prefer to be online rather than outside exercising. That article also states that since @DATE3, child obesity has increased by @PERCENT2! @PERSON2 of @ORGANIZATION1 at @ORGANIZATION4 states that “ the reason child obesity has increased so much is because children spend so much time in front of the computer and less time outdoors. Do you want this rate to increase in the next ten years? Secondly, spending so much time inside decreases the time you spend outside enjoying nature. Bird watches monthly has had a decrease in subscriptions the @DATE1 because people are not interested in nature anymore. In a study done by @PERSON1 and his collegues at @ORGANIZATION2, @CAPS2 of @CAPS3 spend almost @PERCENT3 more time indoors infront of electronic devices, most frequently computers, then they do out doors. @PERSON3 says, “@CAPS4 to the new advancements in technology, people are to spend more time indoors than outdoors and that percentage will most likely increase as the decade proceeds”. Finally, spending so much time in front of the computer leaves you less time to interact with family and friends. In @DATE4 more than @PERCENT4 of family ate dinner together now, only @PERCENT5 eat together usually because they are in separate rooms in front of a moniter. This also leads to higher crime rate, believe it or not. Because young children and adolescents don’t have the person to support and guide them because they don’t spend time together @CAPS4 to the frequent use of computers, there is a @PERCENT6 chance that child will commit a crime compared to the @PERCENT7 chance a child would in @DATE5. Do you want that for our youth? Now @CAPS1 a world where people jog together in the park, as they jog, they see a group of bird watchers huddled together under a tree. As the joggers proceed, they come to a pavilion and see a big family celebrating the @DATE2 of a family member. This happy thought won’t become a reality if people spend too much time on their computers and less time exercising ,enjoying nature, and less time interacting with family and friends. So, local newspaper I encourage you, to encourage others, to get outside and spend less time infront of the computer. You have the power to make a difference in your real lives. But the question is, will you?",6,6,,12,,,,,,,,,,,,,,,,,,,,
15532,6,"Some problems the designers faced, were the violent air currents that form in urban areas, this would be a problem because the dirigible would be tossed around due to it's light weight. Another problem, is the fact that it would be too dangerous to land a dirigible over a densely populated area like New York City.",1,1,,1,,,,,,,,,,,,,,,,,,,,
18844,7,There was a day when I was patient and I was so nice and this girls was so in aher she was getting on my nrvise because she push me and hitting me. So I just let her in front of me and we where in @CAPS1 and lot of people be ready for @CAPS1 lady said stop push her. Then we where in class and so I rise my hand and she said be patient I said I am patient so shut up so shut up please so she don’t shut up so I my had a other time and the teacher call on me so she got mad at me.,4,6,,10,,,1.0,1.0,1.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,,,
6157,3,"The settings have a huge affect on the cyclist. When he first comes to the ‘@CAPS1 town” he isn’t really warried he is kind of laughing and thinks his funny by saying.” This place might have been a thriving little spot at one time  - say, before the last world war.” Then after he says that it ways he chuckled. When he gets the dark in the road with the risky pipe of water he begins to switch into conservation made and begins to get is scared. He says.” I would comer  water- a test at my inner spirit “ This showing that he was scared. After he sees the abanoned Grape juice factory he says something like birds are going to pick him clean and leave behind same expensive biking gear. This definatly shows that he is giving up. Another thing that would back this up is when he talks about writing in his diary about the old men who gives him these direction. When he finally reaches the balt shop he is releved and goes to the bathrom and drinks water. He  also says that he will buy bait even though he doesn’t have a rod. These examples show the many ways the setting affected the cyclist.",3,2,,3,,,,,,,,,,,,,,,,,,,,
519,1,"Dear Readers, Computers have a large presence in the world today. Most people in the @LOCATION1 have at least one and the number grows still. These computers are bad for people. They cost a lot of money cause people to stop exercising and become unhealthy, and teach children that things come easy in life. Computers cost a lot of money. Between buying one, purchasing hardware and protection, and paying for maintanence, they are very expensive. Dr. @PERSON2, a computer science expert, claims, ""The average computer costs @MONEY1. There is then hardware that needs to be bought and replaced, along with antivirus programs and other protection. Now we could be talking about @MONEY2 at the very least. With yearly maintanence costing about @MONEY3 per year, you can see how expensive these machines really are."" @CAPS1 out of every ten computer owners in a recent survey stated that they had to service their computers within the last three months. Thats a lot of many going toward fixing computers. But computers don't just cause money problems, there are health issues too. Computers take a lot of time away from people. When a computer is used, the user doesn't move around or exercise. Computers are making people unhealthy. The obesity number in the @LOCATION1 has skyrocketed, but it's not just food, Some experts are now contributing computer use to lack of exercise, and therefore, obesity. Dr. @DR1 @CAPS2 says, ""@CAPS3 matter what you're doing on a computer, be it games or education, you would be better off outside, moving around, getting exercise. A recent study shows that @NUM1 out of @NUM2 families who purchased a computer in the last year have halved their exercise and play time. There are health problems created by computers, but they also teach the next generation that things come very easily. Computers are an excellent source of knowledge, but that could be a problem. It is a quite easy to find something out, or research a topic using a computer. Before computers became popular, people had to work and look for @CAPS4. Now that it is so easy, children @MONTH1 begin to think things come easily in life. @PERSON1, a pediatric psycologist, says, ""The mind of a child works in a such a way, that most things they encounter are absorted and become normal. If a child becomes use to the ease of searching an item on a computer, he will expect all things to be equally simple. If they are not he @MONTH1 become frustated and not be able to do what is needed."" @NUM3 out of @NUM4 poll takers agree that finding @CAPS4 on the computer is quite easy. What are the children of the world being taught? Life is easy, a false statement. Computer use is a growing problem. It costs ridiculous amounts of money, causes health problmes, and poisons the minds of children to believe that life is an easy thing. Computers are bad for the people of the world, they take our money, our health and the minds of our children.",6,6,,12,,,,,,,,,,,,,,,,,,,,
12484,5,"Your home @CAPS4 were you find happyness, joy and peace. Not only is home a @CAPS1 to be @CAPS2 but a @CAPS1 for family to be unified. In this @CAPS3, The author explains what it is to have a family and what it is and means. Joy and peace is the over all mode and thats what family @CAPS4 feel likeMany farmles in @LOCATION1 are immagrants and thats what makes up @LOCATION1. Many people stuggle to give education and happiness to there familys. They care about there familys future and would leave there hole life back in there home countries to give that to there Children and that is what familes @CAPS4 do.The author is great ful for what his parents have suffered so that he could get the good education here and not suffer as they did The mood is very calming and it describes what home and family @CAPS4 feel like.",1,2,,2,,,,,,,,,,,,,,,,,,,,
1322,1,"Dear local newspaper, @CAPS1 do you feel about the advantages and disadvantages of owning a computer? I think that computer help in many different ways. Computers teach hand-eye cordination, helps us learn, and we can even talk online with friends and family. Do you ever think about @CAPS1 you computer can help you phisicly? Many parents state that, ""@CAPS2 spend to much time on the computer!"" but what they don't know is that the computer is teaching them hand-eye cordination. Parents argue that kids wagh more because they sit inside on the computer, but if they do sertain things to limit the @CAPS2 like only goind on sertain games, limiting there time on the computer, or making them play outside the same amount of time they were on the computer the kids could be learning while still staying fit. This is why a computer could be a way important part of a childs life if used properly. What is you method of learning? Maybe you read books, go to school or even watch @CAPS3. But what if you arn't at school, or have any books around? What if your @CAPS3 isn't telling you what yo need to know? Well, with a computer you can look up almost anything with just few clicks of a button. If you don't have time to take a trip to you local library to a book, @CAPS1 would you learn? As teen who attends school I know that I would not be able to do a lot of my school work and projects without my computer. A lot of the at home jobs today require computers, and without the computers the job would not be getting done. This is why I think computers benifit our society and knowledge. Does everyone you know live in one are? Probably not this is why websites like @CAPS5 and @CAPS6 are getting more and more members each day. Ther internet helps us keep intuch with relatives friends and ever helps us meet new people. I know that the internet helps me heep in tuch with old friends.",5,4,,9,,,,,,,,,,,,,,,,,,,,
20833,8," Laughter is a great thing, except for some instances. We all have been there. Having a good time with friends, laughing and making new memories. Then you take a drink of something and start laughing again. Next thing you know you're choking and can't breathe. You're coughing as much as you can, trying to stop. It's not only a little embarrassing, but it can get a little awkward too. You can't stop it, you just have to let nature take its course. Everyone stares, asking if you're alright. The moment feels like forever, and that was exactly how I felt. I have two best friends, @CAPS1 and @PERSON1. It was during the @DATE1 and we decided to have ourselves a little movie night at @ORGANIZATION3's house. We were fully prepared with candy, soda pops, and the best of all, pizza. It all added up for a great night. We decided to watch the movie @ORGANIZATION1. It's all of our favorites, I don't think we could ever grow tired of it. @CAPS1, @PERSON1 and I found comfortable seating arrangements and started to watch the movie. We were eating, laughing hard-core and making comments along with it. We were having a great time. Then I decided to take a drink of my @ORGANIZATION2. I was about to swallow it, but just my luck, one of the funniest parts in the movie was on. I started to laugh and knew I had an issue. I put my cup on the table, quickly got off the couch, and took two steps when most of the @LOCATION1 in my mouth came flying out onto the floor. I couldn't breathe and was now coughing, so I kept running to my destination, the kitchen sink. I was about two feet away from the sink, I was so close! Then I felt something come up my mouth that I couldn't control. I wasn't going to open my mouth, it'd be all over the floor! I was so grossed out I basically threw myself at the sink. My mouth opened and there went the puke, into the sink. I continued to cough, wondering when it would it would all end. ""@CAPS2 you okay?!"" @CAPS1 ran into the kitchen and started hitting my upper back, trying to help me out. @CAPS5 hit me three times, then I could finally breathe again. ""@CAPS4 you, I was having a hard time."" @CAPS5 started laughing, while I was still disgusted with the nasty taste left in my mouth. I put my head under the faucet trying to clear it out a little. I grabbed a towel, and we made our way to the living room. We entered the room to find @PERSON1 sitting on the couch, laughing hysterically. @CAPS1 sat by her, and started to giggle a little along with her. I got on my knees and started wiping up the @ORGANIZATION2 spill on the floor. There wasn't too much, but still a good amount. I started to chuckle a little to myself while cleaning it up. I thought to myself, ""@CAPS6 must I always be the one to choke?"" ""@CAPS6 didn't you just go to the bathroom sink? I mean it's right there!"" @PERSON1 was pointing to the door and still laughing. ""I didn't think of that! I just ran for the kitchen!"" I've been to her house plenty of times before, but the bathroom slipped my mind. I laughed at how much of a blond moment I had just had. ""@CAPS8 my gosh,"" @CAPS5 laughed a little then continued, ""@CAPS9 me of @CAPS10! When I saved you!"" ""@CAPS11 up and watch the movie!"" I told her jokingly. @CAPS5 finished laughing and we were enjoying the movie in peace again. They both still tease me about that, but I don't mind. It just goes to show you the things laughter can unexpectedly bring.",20,20,,40,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,
13368,5,"The mood in this memoir is happyness, love, and warmth. It is to be thankful for what you have and not what you want to have. Narciso was just happy to have such a loving family. Inside of Narciso's home it is very happy loving and warm. I think that the author is trying to make it seem like nothing matters as long as you have family. Overall the mood created by the author in the story is love.",1,2,,2,,,,,,,,,,,,,,,,,,,,
16067,6,"When constructing the mooring mast on top of the empire state building it seemed as if the engineers looked past all of its flaws. Safety was probaly one of the biggest issue for the mooring mast. It was said most dirigibles outside the United States used hydrogen of helium. Thus causing a higher risk to explode. After the events of the Hindenburg in Lakehurst, New Jersey, they were very afraid what would happen if it occured above downtown Nature was belived to be its biggest obstacle. Winds at the top of the air awalys shifted violently due to air currents. The back of the ships would swivel around and around the mooring mast @CAPS1 were another major reason. Dirigibles were not allowed to fly a certain height over Urban areas. Making it illegal to even approach the area where the building was. Al Smith really should have done some more studying about what could have gone wrong with his mooring mast.",3,3,,3,,,,,,,,,,,,,,,,,,,,
12345,5,The author is telling us a story about a kid that Just came to the United States. He is only @NUM1 years old & he likes it. A man named narciso @PERSON1 is a memoir to all the people.,0,0,,0,,,,,,,,,,,,,,,,,,,,
1593,1,"As the people of the world are starting to use the computer more and more, I think it has a extremely positive effect on people. Computers are not all fun and games they help with other things as well. For example, some of the amazing things the computer are; teach hand-eye coordination. give people all over the world a chance to learn about the places, people and culture from far away places, and last hit not least, it is another way to allow people to talk online with their friends. Now let me explaine more about what a positve effect the computer is for the millions of people that use one. The computer today is such a great thing to have in your house. It is not for just ga off and playing video games on, it is also very helpful in the education of young children, teens, parents, and even grandparents. when you use the computer there os so much you can learn. For instance lets say you have a in your socical or history about the country or and you don't know a thing about it. What do you do? You should log onto you computer find a reliable website and boom you are learning facts about @LOCATION1 that you would have never know until you logged onto the computer. The computer is also a great way to practice and get better using your hand-eye coordination. First you need to learn about the of the keys and where they are positioned on the keyboard. After you have that skills, you should try to look at the computer screan. and not be working down at you finger keys. Not only is that not helping you hand-eye coordination, but it is causing you to type much slower than you would if you were looking at the screen. The computer truely is unbelievable. Are you one of those people who's parents don't you get a phone because use of how much it costs without even the cost of texting? Well if you are, the computer help you out with that problem aswell!! There are bunches of different ways to talk to your friends and family on the computer. For example, you could use @CAPS1 to instant your friends or facebook to learn more and more about somebody. The comp. is so hanndy! So lets recap on what we learned! The computer helps people learn about different places all over the world helps w/ hand-eye coordination, and lets you talk to your friends! I think the comp is a in every household.",5,5,,10,,,,,,,,,,,,,,,,,,,,
6037,3,"Heat, dry, flat - all are features of the setting that effected the cyclist. As the cyclist was driving through the desert, he noticed how hot it was, and how he would become dehydrated quickley. I was also very dry and and he started to get nervous about how thirsty he was. The flat ground models how there is nothing around that can help the cyclist, which made him scared. The story also metions that he is a ghost town",2,2,,2,,,,,,,,,,,,,,,,,,,,
15994,6,"The builders of the Empire State Building faced a lot of obstacles in trying to dock dirigibles there, but they had to figure a way around. The architects believed that the mooring mast would work and they started building. Soon enough, problems evolved that could not be fixed. An example of one of their problems is that dirigibles use more hydrogen than helium, which makes it very flammable. If the dirigible had an accident over New York many people would be hurt. Another factor that goes with this is the wind currents. The wind is too strong that the dirigible would be swirling around even if it was tied up. However, they could use lead weights to keep it still but if they fell it would hurt some pedestrians walking by. Furthermore, the state law made it illegal for airships to fly too low which made it impossible for dirigibles to be tied to the mooring mast on the Empire State Building. After all these problems, the architects never added the landing gear to the mooring mast because they knew that it would not be used as it was intended to.",3,3,,3,,,,,,,,,,,,,,,,,,,,
7318,3,"The features in the setting affect cyclist in many ways. One of which is bring only to carry so much equipment which @MONTH1 be needed. For example, you can only take so much water with you and once you run out of there are no buildings or anything around that you are out of luck. Also, you can only take so much food. Finally, when you are ready to go to sleep you can’t just pull over you have to ride until you find a hotel or get home. I know that I would not make it. So those are just a few reasons on why the setting affects cyclist.",1,1,,1,,,,,,,,,,,,,,,,,,,,
1776,1,"Technology, such as computers are very big. I belive computers have a good effect on people. People that use computers mostly use it to connet with family do research, or to be neat and not write it on paper. I belive that people who don’t think computer make a good effect on people shouldn't bother wasting their time using one. @PERCENT1 of people only use computer to connect with family. Usually your family either lives far away or in another state and you dont get to see them very often. Thats why I think video chating on the computer is a good thing. Also is a family come up you could @CAPS1-mail @CAPS2 your family members instead of calling them because they would talk to you forever. Lastley if you use myspace, facebook or twitter you could connect with old friends and not just family members. ""@CAPS2 my teachers enjoy it when I use the computer to do my work, they said its alot neater"" said @CAPS3 romano from strong middle school. Teachers perfer it when you use the computers to do your work. When you are writing a book report or you are writing a story, you would want to use,icrosoft word of something to write out your paper so it is easer for teachers to read. Also if your in science class and you need to make the chart you would want to use exal to make the chart or graph look more professional. Lastly is you wanted to do a presintation on bloody @DATE1 or little @CAPS4 nine you would want to use a power point instaed of just reading from note cards. If people didn't have google or yahoo they wouldn't know what to do, computers are very good for research. If a student to do a presentation on something they would want to know more about it and look,the topic up. Also if your family was having a discusion at dinner and you had no idea what they were talking about you would look it up online, lastly if you just wanted to find lyrics to a song because you and a friend disagreed on something. Once again I belive that computers make a good effect on people, good for connecting with friends and family. Good for being neat and lastly good for reaserching anything!",4,5,,9,,,,,,,,,,,,,,,,,,,,
14858,6,"In building the Empire State Building, the builders faced some problems in allowing dirigibles to dock there. Some of the obstacles that the builder faced were actually having a way for dirigibles to dock at about 1,250 feet above the ground. The strong air currents and changing in the wind direction also made it difficult for the piolots to steer the dirigibles close enough to the mast for docking. A final problem that the builders faced was a law that ""airships flying too low over urban areas"". (@NUM1). Which basically means that if it was docked at the Empire State building, then it would be too low to an urban aera and that's against the law.",2,3,,3,,,,,,,,,,,,,,,,,,,,
1088,1,"Dear @ORGANIZATION1, Have you ever wanted to see the whole world with just a click of a button. That is as simple as just going out and purchasing a computer. Computers are becoming more and more popular. Some people think that people use computers too much. I am here to say that, that is a terrible accusation. First, computers help you with school work. Let's say you have an essay and it needs to be @NUM1 words or more you can just use word cant, then you have the exact amount of words. Also you might need to look up some information about a certain topic. You can just simply type in the word and search and then you have millions of choices to choose from. If you had a homework assignment that you didn't understand you could look up how to do it on the internet. But this i just the begining. Another reason computers are so great is that you can meet and interact with people all over the world and learn their culture. You can enter a free chatroom and meet someone from @LOCATION1. You would also be learning about their culture. This could also be a way to learn another language. If the person spoke fluently in @CAPS1 and @CAPS2 than he or she could teach you. You might be able to see how an @CAPS2 household runs. You could then make comparisons between the way you both live your life. Finally, you can understand the world around you. There are many websites where you can get a live sattelite feed on places on every corner of the globe. You could also do reasearch on the planet itself. You can learn about the care of the earth and what goes on inside it. You might also learn about nature. You could understand more about plants and animals. You can also got a look into space. You can learn about planets, if there is life on planets or water or anything else these would be things you can reasearch. So to sum it all up, you can get school work done. You can interact with people all over the world. You can also learn about the world around you and that covers less than a fraction of everything you can do on the computers, but don't stay on all day. Make sure you go outside and have a great time too!",4,4,,8,,,,,,,,,,,,,,,,,,,,
17986,7,"Patience is very important in life. I have been patient many times in days. I'm going to tell you about a time that I was patient and it paid of. It was @DATE1, exactly two mounts before my birthday. I went to my mom and asked her if I could get a phone. She said I was to young, and that she didn't get a phone till she was in college. I told her that everyone else had a cell phone but me, this was partly true. She told me she would about it, and that if I bugged her about it again she wouldn't get me a phone. It was @DATE3 now, just @NUM1 more days till my birthday. I thought about what kind of phone I wanted, I thought about what color case I would get for it. I thought about that phone for weeks. Then the day came, it was @DATE2, my birthday. I woke up in the morning to the smell of pancakes. After we ate we went to my grandma's house, because it was also thanksgiving. After dinner we went back to my house for my birthday supprise. I opened my pressants from aunts, uncles, grandparents, and then the last box. I opend it, it was my phone. I was so excited, I called all my friends on my new phone. That was the best birthday ever. It is a good thing to be patient, because I was patient I got the phone I wanted. Thats why you should always be patient, and wait. By; @PERSON1.",8,9,,17,,,2.0,2.0,2.0,2.0,,,2.0,2.0,2.0,3.0,,,,,,,,
580,1,"What if you're family all and to talk to them percent of people commucate online, and thats not a bad thing. Heres the thing, are you for or against kids/parents online for too long. I am all for this. Reasons being are lots of kids have friends that they talk to online, secondly kids have homework/projects that they might have to look up online, and my last reason for this is, some family might have @CAPS1 ect, so they can communicate online. My first reason for this is, a lot of kids have friends online that can't text or even talk on the phone, so this is another easier way to talk to them. Did you know that most kids communicate online now. ""I think the internet is a great things, I mean I would rather have my kids online than outside roaring the and getting into troupe."" @CAPS2 @ORGANIZATION1. @NUM1 of @NUM2 kids are online communicating with others. Without a doubt, kids bring home projects and homework everyday right? Wouldn't you rather your kid looking up information online, then have them guessing and getting it wrong? I know that alot of children don't have computers, internet or essy, or maybe their got allowed online. That's why they. I remember the times when I had a project due at school, and I guessed on. that didn't do my grade any good. So then I decided the next time I have a project to do it on the internet. And it worked, I got a much better grade then I did on the one I guessed on. Lastly, mostly everybody has on the internet and would live to and with them while. So even stay online too often your not on it for a bad reason, your on to talk to your family."" @CAPS3 I got internet in my house, I barly ever got to talk to my family. But just then, my son me to get one, and I have the chance to talk to my family everyday. @CAPS2 a recent of a computer. Some people do say on the computer for too long at times, and don't get out on exercise the amount a humane should. or they don't get out of the house as much as they used to @CAPS3 they got the internet. Yes but, it's a good cause, it's not like because forever. Also it's being used for good. Not for anything bad. I think the internet is a great thing, and it puts a effect on many people. Reasons are, kids have friends online to talk too, ""lots of that needs internet, and last of people have family online to talk to so it's now or get out there and your best pick. The issue grapple with is if you for or against internet acess! So get out there, and change now.",4,4,,8,,,,,,,,,,,,,,,,,,,,
14876,6,"In the excerpt The Mooring Mast by Marcia Amidon Lüsted, the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there are described. One obstacle was that most dirigibles were highly flammable. In paragraph @NUM1 it says, ""Most dirigibles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable."" If a dirigible caught on fire near the Empire State Building, the accident would affect many people since its a densely populated area. Another obstacle the builders faced was the winds of nature itself. Even if a dirigible was docked, it would still swivel around too much. In paragraph @NUM2 it says, ""... they would be dangling high above pedestrians on the street, was neither practical nor safe."" One more obstacle they faced was an existing law. In paragraph @NUM3 it says, ""The other practical reason why dirigibles could not moor at the Empire State Building was an existing law against airships flying too low over urban areas."" The architects faced many obstacles while trying to bring their idea to reality. It's better to plan ahead and think of every obstacle before bringing ideas to life.",3,3,,3,,,,,,,,,,,,,,,,,,,,
15391,6,"Based on the excerpt, the builders of the Empire State Building had to overcome many obstacles in order for dirigibles to dock there. The builders had to figure out a way for the dirigibles to attach to the Empire State Building, in order for ""refueling or service, and to let passengers on and off"" (¶ 6). The builders also had to figure out a way to securly attach the mooring mast to the top of the building. According to the text, with a dirigible attached by only a single wire to the building, more stress would be added to the building's frame so they could not simply drop the mooring mast on top of the building Also because of this, the builders had to edit the foundation, so it would not collapes if a durigible was attached. Finally the builders needed to overcome the simple nature they did not the winds on top of the building were shifting constantly and they are in a densely populated city so if things went wrong, many people could be harmed",2,2,,2,,,,,,,,,,,,,,,,,,,,
12931,5,"The mood created by the author in the @CAPS1 was both loving and @CAPS2. This was the mood of the story because the author mentioned how his home was filled with a lot of love & how he is grateful for the sacrifice that his parents made for him. (@CAPS3. @NUM1) In his community that was filled with hardworking immigrants came together in great solidarity & friendship. (@CAPS3. @NUM2) The author's parents had come to the country with courage, without any knowledge of the language or culture which he will always be grateful for. (@CAPS3. @NUM3) His home was always filled with life & love. The author said that he would never forget that house or its gracious neighborhood or the many things he learned there about how to love. He would never forget how his parents turned that simple house into a home...",3,3,,3,,,,,,,,,,,,,,,,,,,,
1460,1,"I have relized that there as been a disagreement about computers the positive and negative effects on people. It seems to me, in my opinion that computers have more of a negative affect on people than positive. I believe tat people are spending too much time on the computer and not exercizing, they don't spend quality time with family & friends and need to get fresh air and enjoy nature. Although computers are a great piece of techology, many don't get outside to enjoy the nature & fresh air because their computers are inside their homes. This is not good because when you go outside, it helps skin health from the sunlight & lets in fresh air for your lungs. In addition, a walk outside to enjoy nature wouldn't hurt either. It can relieve stress & can be relaxing. Furthermore, it is obvious when people are on the computer, they usually block out what their friends & family are saying to them. People can lose track of time & be on the computer for hours. Instead you should use this time to be with your friends and family. Being with your family can make your bond between each other stronger and you can get along with each other better. Also, having a nice family time is a good way to help be with your family. @NUM1 out of @NUM2 experts say that eating a family dinner can help a child's grades & prevent them from using drugs or dropout of high school or college. Finally, kids are more obese than us because they don't get enough excersize. At least @PERCENT1 or more kids are obese from recent studies. Due to this; this can lead to bone & joint issues, heart diseaase, lung problems, diabetes and athsma. These issues above are serious health problems if not treated. If kids excercize instead of being on a computer all day, the number of obese kids will drop drastically. Excersize can help kids' self esteem, and get them back in shape. They can either play sports or even take a walk or run. There are many different things you can do to excersize and its fun for kids. Unquestionably, there is definitely more reasons why there is a negative affect on kids/adults due to computers for the reasons above and more. Computers prevent people from enjoying nature to get fresh air. Likewise, they also prevent families & friends to spend time with each other and lastly, it isnt allowing kids to excersice which can lead to obesity.",5,5,,10,,,,,,,,,,,,,,,,,,,,
4550,2,"Alot of things can be found offensive now days, but that does not mean you take it away from others who enjoy it. Everyone has their own view, and opinon on things. For the things people find offensive I believe they should just simply stay away from it.     No, I do not believe certain materials should be removed from the library shelves. Somethings people @MONTH1 find offensive others might enjoy. Its simple, if it comes to the point were people are causing problems then maybe that will be up to the people that work in the libraries. Yes, there @MONTH1 be alot of things that people take offensive, but that dose not mean take away the things others @MONTH1 enjoy. I have been to many libraries in my life. I have not really seen anything offensive, but I have seen some books and movies for adults only. Honestly in my eyes its simple, if there is something you find offensive just stay away from it, because others @MONTH1 enjoy it.     Its not up to me weather the materials should be removed from the library shelves. Although I do believe that people who find things offensive should just stay away from it. You have to take things into consideration before jumping straight into conclusions.",3,3,,3,4.0,4.0,,,,,,,,,,,,,,,,,,
6306,3,"The features of the setting affect the cyclist because, it is hot, and dry in the California desert when you are on a bicycle, hot and dry with bad directions, and in a desert is bad. It was a long distance ride, in the burning hot sun, with little water, and he thought he was going to die because there was nothing insight. ",1,1,,1,,,,,,,,,,,,,,,,,,,,
824,1,"Dear editor, I hear you are looking for your citizens opinion in if computers are bad or good. @CAPS1 opinion is computers are bad. I think computers are bad in three ways and I want to express them to your and hopefully persuade you into going towards @CAPS1 side. Smell nice out to day. I can smell flowers, the grass, and many more, @CAPS1 first reason why computers are bad is if you use the computer to much you don't see enough of enjoying nature. Nature is beautiful, it has @CAPS2, green grass, rainbows (sometimes). You can make a walk of in the moons and just be yourself and be by yourself. In other words nature is very nice and you should set out and enjoy it. If you don't enjoy nature it might be no late, because soon it become and rainy and then, yes fem has flabberlasting colors, but what comes after fall, winter. Winter is not nice, it is cold. You work, because you need to shovel the drive way and your car off and that can get very tire some. The goof of is you can get those chorse. Oh not that make me to. @CAPS1 next reason why computers are bad. When was a good smile run. @CAPS1 next reason why I think computers are bad is spend all working and no time exersing. Excersing is a very fun thing to do, you fel to go outside. Hang with friends, any many shore. Exercise is a main way of staying healthy. don't you can really get unhealthy, and sick and his dies, die i have a friend whom nothing use. The computer his body rest weaker and weaker so exercise ias am main piece of staing healthy. there are many ways to health you can bike, run, walk, rog canate, climb a mountain, etc. The posibilitys are endless while exercesing in the park you never knew you can meet. car's fast say your friend, ""yo sup man,"" ""not, you"" ""not much, just fiding around for some exercise"" ""same here, same here"" see you never know who you can meet in the park now that was @CAPS1 friend. he is alwasys here, out how as you think, yep in the same park. I wouldn't have met him if i was insine on the computer. Like i said be what was @CAPS1 friend. But since I come here every day i can meet a new friend every day maybe. So @CAPS1 last reason why I think the computer is bad is because you don't get enough interacting time with friends and family. I love @CAPS1 family but I interact with them. If they are exercising who if i am here on the computer. no one can. In conclusion I think the computer are bad because you can not get enought time exercising, enjoying nature, and spending @CAPS3 time with family and friends.",4,5,,9,,,,,,,,,,,,,,,,,,,,
